InvoiceNo,StockCode,Description,Quantity,InvoiceDate,InvoiceTime,UnitPrice,CustomerID,Revenue,TotalCartRevenue,TotalCartSize
578951,23084,RABBIT NIGHT LIGHT,192,12/13/16,14:40,1.79,15514,343.68,343.68,192
578953,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,1,12/13/16,14:50,4.95,13546,4.95,37.85,15
578953,21080,SET/20 DOLPHIN PAPER NAPKINS ,4,12/13/16,14:50,0.85,13546,3.4,37.85,15
578953,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,5,12/13/16,14:50,2.95,13546,14.75,37.85,15
578953,22910,JIGSAW PUPPY AND BIRDHOUSE,5,12/13/16,14:50,2.95,13546,14.75,37.85,15
578977,22577,WOODEN HEART PAWPRINT,3,12/13/16,15:18,0.29,17231,0.87,13.35,9
578977,23084,RABBIT NIGHT LIGHT,6,12/13/16,15:18,2.08,17231,12.48,13.35,9
578992,22910,JIGSAW PUPPY AND BIRDHOUSE,2,12/13/16,15:38,2.95,13610,5.9,5.9,2
578993,23084,RABBIT NIGHT LIGHT,4,12/13/16,15:38,2.08,15987,8.32,8.32,4
578994,22423,REGENCY CAKESTAND 3 TIER RHINO,16,12/13/16,15:44,10.95,14911,175.2,175.2,16
578995,23203,FARM ANIMAL DOILEY PATTERNS,4,12/13/16,15:59,2.08,15861,8.32,29.65,13
578995,23084,RABBIT NIGHT LIGHT,6,12/13/16,15:59,2.08,15861,12.48,29.65,13
578995,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,3,12/13/16,15:59,2.95,15861,8.85,29.65,13
578998,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,1,12/13/16,16:05,4.95,15436,4.95,11.75,3
578998,21175,SEEYA LATER ALLIGATOR METAL SIGN,1,12/13/16,16:05,2.55,15436,2.55,11.75,3
578998,22960,JAM MAKING SET WITH JARS BALD EAGLE,1,12/13/16,16:05,4.25,15436,4.25,11.75,3
578999,21175,SEEYA LATER ALLIGATOR METAL SIGN,1,12/13/16,16:08,2.55,17595,2.55,2.55,1
579001,22382,LUNCH BAG SPACECHIMP DESIGN ,3,12/13/16,16:19,1.65,15555,4.95,4.95,3
579006,23084,RABBIT NIGHT LIGHT,72,12/14/16,9:08,1.79,17924,128.88,128.88,72
579011,23203,FARM ANIMAL DOILEY PATTERNS,20,12/14/16,9:40,2.08,15078,41.6,83.2,40
579011,85099B,JUMBO BAG RED FOX,20,12/14/16,9:40,2.08,15078,41.6,83.2,40
579012,22423,REGENCY CAKESTAND 3 TIER RHINO,3,12/14/16,9:43,12.75,15511,38.25,38.25,3
579015,23084,RABBIT NIGHT LIGHT,24,12/14/16,9:54,1.79,12906,42.96,42.96,24
579062,22382,LUNCH BAG SPACECHIMP DESIGN ,10,12/14/16,10:29,1.65,17651,16.5,16.5,10
579067,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,6,12/14/16,10:31,2.95,14470,17.7,17.7,6
579087,22577,WOODEN HEART PAWPRINT,24,12/14/16,10:35,0.29,13914,6.96,6.96,24
579091,22423,REGENCY CAKESTAND 3 TIER RHINO,1,12/14/16,10:49,12.75,14893,12.75,38.25,7
579091,22960,JAM MAKING SET WITH JARS BALD EAGLE,6,12/14/16,10:49,4.25,14893,25.5,38.25,7
579093,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,40,12/14/16,10:54,2.55,13081,102,195.36,84
579093,22382,LUNCH BAG SPACECHIMP DESIGN ,20,12/14/16,10:54,1.65,13081,33,195.36,84
579093,23084,RABBIT NIGHT LIGHT,12,12/14/16,10:54,2.08,13081,24.96,195.36,84
579093,22910,JIGSAW PUPPY AND BIRDHOUSE,12,12/14/16,10:54,2.95,13081,35.4,195.36,84
579094,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,3,12/14/16,10:56,4.95,12668,14.85,14.85,3
579097,22910,JIGSAW PUPPY AND BIRDHOUSE,40,12/14/16,11:11,2.55,13758,102,204,80
579097,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,40,12/14/16,11:11,2.55,13758,102,204,80
579100,22382,LUNCH BAG SPACECHIMP DESIGN ,10,12/14/16,11:27,1.65,13004,16.5,16.5,10
579101,22960,JAM MAKING SET WITH JARS BALD EAGLE,4,12/14/16,11:27,4.25,16364,17,17,4
579102,22423,REGENCY CAKESTAND 3 TIER RHINO,6,12/14/16,11:33,12.75,14911,76.5,76.5,6
579103,85099B,JUMBO BAG RED FOX,4,12/14/16,11:39,2.08,18041,8.32,11.16,6
579103,22577,WOODEN HEART PAWPRINT,1,12/14/16,11:39,0.29,18041,0.29,11.16,6
579103,21175,SEEYA LATER ALLIGATOR METAL SIGN,1,12/14/16,11:39,2.55,18041,2.55,11.16,6
579106,22960,JAM MAKING SET WITH JARS BALD EAGLE,24,12/14/16,11:42,3.75,16705,90,132.96,48
579106,23084,RABBIT NIGHT LIGHT,24,12/14/16,11:42,1.79,16705,42.96,132.96,48
579116,23084,RABBIT NIGHT LIGHT,22,12/14/16,11:54,2.08,17346,45.76,45.76,22
579121,23084,RABBIT NIGHT LIGHT,12,12/14/16,12:01,2.08,17299,24.96,24.96,12
579122,22577,WOODEN HEART PAWPRINT,96,12/14/16,12:05,0.29,12971,27.84,27.84,96
579124,84596F,STARFISH SOAP DISH,8,12/14/16,12:14,0.42,15721,3.36,27.11,19
579124,23203,FARM ANIMAL DOILEY PATTERNS,10,12/14/16,12:14,2.08,15721,20.8,27.11,19
579124,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,1,12/14/16,12:14,2.95,15721,2.95,27.11,19
579125,22577,WOODEN HEART PAWPRINT,24,12/14/16,12:19,0.29,14215,6.96,6.96,24
579131,85099B,JUMBO BAG RED FOX,10,12/14/16,12:33,2.08,12839,20.8,41.6,20
579131,23203,FARM ANIMAL DOILEY PATTERNS,10,12/14/16,12:33,2.08,12839,20.8,41.6,20
579132,22577,WOODEN HEART PAWPRINT,6,12/14/16,12:35,0.29,15022,1.74,1.74,6
579135,84596B,TIGER MIX DESIGN ORANGE BOWL,3,12/14/16,12:44,0.42,18096,1.26,7.17,12
579135,84596F,STARFISH SOAP DISH,8,12/14/16,12:44,0.42,18096,3.36,7.17,12
579135,21175,SEEYA LATER ALLIGATOR METAL SIGN,1,12/14/16,12:44,2.55,18096,2.55,7.17,12
579136,22423,REGENCY CAKESTAND 3 TIER RHINO,1,12/14/16,12:45,12.75,16094,12.75,12.75,1
579138,22577,WOODEN HEART PAWPRINT,192,12/14/16,12:54,0.29,13590,55.68,55.68,192
579141,23084,RABBIT NIGHT LIGHT,1,12/14/16,13:06,2.08,17019,2.08,19.59,9
579141,23084,RABBIT NIGHT LIGHT,7,12/14/16,13:06,2.08,17019,14.56,19.59,9
579141,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,1,12/14/16,13:06,2.95,17019,2.95,19.59,9
579142,23084,RABBIT NIGHT LIGHT,7,12/14/16,13:06,2.08,16744,14.56,14.56,7
579143,22577,WOODEN HEART PAWPRINT,24,12/14/16,13:08,0.29,13882,6.96,6.96,24
579144,23084,RABBIT NIGHT LIGHT,24,12/14/16,13:11,1.79,13269,42.96,56.16,48
579144,21212,PACK OF 72 LADYBUG CAKE CASES,24,12/14/16,13:11,0.55,13269,13.2,56.16,48
579146,23203,FARM ANIMAL DOILEY PATTERNS,4,12/14/16,13:14,2.08,16347,8.32,37.82,14
579146,22910,JIGSAW PUPPY AND BIRDHOUSE,5,12/14/16,13:14,2.95,16347,14.75,37.82,14
579146,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,5,12/14/16,13:14,2.95,16347,14.75,37.82,14
579147,22577,WOODEN HEART PAWPRINT,15,12/14/16,13:20,0.29,13263,4.35,4.35,15
579149,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,12,12/14/16,13:21,2.95,13844,35.4,56.2,22
579149,23203,FARM ANIMAL DOILEY PATTERNS,10,12/14/16,13:21,2.08,13844,20.8,56.2,22
579150,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,40,12/14/16,13:25,2.55,13408,102,102,40
579152,21212,PACK OF 72 LADYBUG CAKE CASES,24,12/14/16,13:26,0.55,12479,13.2,38.25,39
579152,21080,SET/20 DOLPHIN PAPER NAPKINS ,12,12/14/16,13:26,0.85,12479,10.2,38.25,39
579152,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,3,12/14/16,13:26,4.95,12479,14.85,38.25,39
579154,22423,REGENCY CAKESTAND 3 TIER RHINO,1,12/14/16,13:27,12.75,17218,12.75,37.71,13
579154,23084,RABBIT NIGHT LIGHT,12,12/14/16,13:27,2.08,17218,24.96,37.71,13
579161,84596F,STARFISH SOAP DISH,2,12/14/16,13:56,0.42,17379,0.84,20.19,49
579161,21212,PACK OF 72 LADYBUG CAKE CASES,2,12/14/16,13:56,0.55,17379,1.1,20.19,49
579161,22577,WOODEN HEART PAWPRINT,5,12/14/16,13:56,0.29,17379,1.45,20.19,49
579161,84596F,STARFISH SOAP DISH,40,12/14/16,13:56,0.42,17379,16.8,20.19,49
579162,85099B,JUMBO BAG RED FOX,4,12/14/16,13:58,2.08,16393,8.32,8.32,4
579166,23084,RABBIT NIGHT LIGHT,6,12/14/16,14:02,2.08,14290,12.48,45.03,15
579166,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,6,12/14/16,14:02,2.95,14290,17.7,45.03,15
579166,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,3,12/14/16,14:02,4.95,14290,14.85,45.03,15
579167,22910,JIGSAW PUPPY AND BIRDHOUSE,4,12/14/16,14:06,2.95,16800,11.8,14.75,5
579167,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,1,12/14/16,14:06,2.95,16800,2.95,14.75,5
579168,22577,WOODEN HEART PAWPRINT,15,12/14/16,14:12,0.29,17806,4.35,4.35,15
579170,23084,RABBIT NIGHT LIGHT,1,12/14/16,14:26,2.08,17811,2.08,11.08,5
579170,22910,JIGSAW PUPPY AND BIRDHOUSE,1,12/14/16,14:26,2.95,17811,2.95,11.08,5
579170,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,1,12/14/16,14:26,2.95,17811,2.95,11.08,5
579170,21175,SEEYA LATER ALLIGATOR METAL SIGN,1,12/14/16,14:26,2.55,17811,2.55,11.08,5
579170,21212,PACK OF 72 LADYBUG CAKE CASES,1,12/14/16,14:26,0.55,17811,0.55,11.08,5
579171,23084,RABBIT NIGHT LIGHT,1,12/14/16,14:30,2.08,13030,2.08,2.08,1
579175,47566,OWL PARTY BUNTING,6,12/14/16,14:39,4.95,14562,29.7,29.7,6
579176,23084,RABBIT NIGHT LIGHT,24,12/14/16,14:44,1.79,13950,42.96,42.96,24
579177,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,40,12/14/16,14:53,2.55,13089,102,102,40
579179,23084,RABBIT NIGHT LIGHT,12,12/14/16,15:02,2.08,17237,24.96,24.96,12
579180,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,80,12/14/16,15:09,2.55,13881,204,408,160
579180,22910,JIGSAW PUPPY AND BIRDHOUSE,80,12/14/16,15:09,2.55,13881,204,408,160
579182,84596B,TIGER MIX DESIGN ORANGE BOWL,48,12/14/16,15:15,0.42,15601,20.16,20.16,48
579188,22382,LUNCH BAG SPACECHIMP DESIGN ,3,12/14/16,15:34,1.65,12748,4.95,42.39,21
579188,23084,RABBIT NIGHT LIGHT,18,12/14/16,15:34,2.08,12748,37.44,42.39,21
579190,22423,REGENCY CAKESTAND 3 TIER RHINO,10,12/14/16,15:35,12.75,12657,127.5,127.5,10
579193,22423,REGENCY CAKESTAND 3 TIER RHINO,10,12/14/16,15:47,12.75,12657,127.5,127.5,10
579194,23084,RABBIT NIGHT LIGHT,12,12/14/16,15:50,2.08,15804,24.96,24.96,12
579196,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,21,12/14/16,15:54,5.79,14096,121.59,560.63,152
579196,22382,LUNCH BAG SPACECHIMP DESIGN ,1,12/14/16,15:54,4.13,14096,4.13,560.63,152
579196,22423,REGENCY CAKESTAND 3 TIER RHINO,1,12/14/16,15:54,24.96,14096,24.96,560.63,152
579196,22577,WOODEN HEART PAWPRINT,5,12/14/16,15:54,1.63,14096,8.15,560.63,152
579196,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,1,12/14/16,15:54,10.79,14096,10.79,560.63,152
579196,22910,JIGSAW PUPPY AND BIRDHOUSE,5,12/14/16,15:54,5.79,14096,28.95,560.63,152
579196,22960,JAM MAKING SET WITH JARS BALD EAGLE,9,12/14/16,15:54,8.29,14096,74.61,560.63,152
579196,23084,RABBIT NIGHT LIGHT,49,12/14/16,15:54,4.13,14096,202.37,560.63,152
579196,47566,OWL PARTY BUNTING,3,12/14/16,15:54,10.79,14096,32.37,560.63,152
579196,84596B,TIGER MIX DESIGN ORANGE BOWL,17,12/14/16,15:54,0.83,14096,14.11,560.63,152
579196,84596F,STARFISH SOAP DISH,30,12/14/16,15:54,0.83,14096,24.9,560.63,152
579196,85099B,JUMBO BAG RED FOX,1,12/14/16,15:54,4.13,14096,4.13,560.63,152
579196,21080,SET/20 DOLPHIN PAPER NAPKINS ,4,12/14/16,15:54,0.83,14096,3.32,560.63,152
579196,21212,PACK OF 72 LADYBUG CAKE CASES,5,12/14/16,15:54,1.25,14096,6.25,560.63,152
579255,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,12,12/14/16,17:09,2.95,14901,35.4,52.04,20
579255,23084,RABBIT NIGHT LIGHT,8,12/14/16,17:09,2.08,14901,16.64,52.04,20
579261,22577,WOODEN HEART PAWPRINT,24,12/15/16,9:10,0.29,13429,6.96,27.76,34
579261,85099B,JUMBO BAG RED FOX,10,12/15/16,9:10,2.08,13429,20.8,27.76,34
579264,23203,FARM ANIMAL DOILEY PATTERNS,10,12/15/16,9:15,2.08,13599,20.8,20.8,10
579265,23084,RABBIT NIGHT LIGHT,24,12/15/16,9:15,1.79,13599,42.96,42.96,24
579267,22910,JIGSAW PUPPY AND BIRDHOUSE,18,12/15/16,9:42,2.95,14961,53.1,88.5,30
579267,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,12,12/15/16,9:42,2.95,14961,35.4,88.5,30
579271,22960,JAM MAKING SET WITH JARS BALD EAGLE,152,12/15/16,9:56,4.6,17450,699.2,943.04,200
579271,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,48,12/15/16,9:56,5.08,17450,243.84,943.04,200
579279,23084,RABBIT NIGHT LIGHT,48,12/15/16,10:23,1.79,15298,85.92,85.92,48
579281,23203,FARM ANIMAL DOILEY PATTERNS,10,12/15/16,10:36,2.08,12375,20.8,20.8,10
579283,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,3,12/15/16,10:45,4.95,13883,14.85,94.35,53
579283,21080,SET/20 DOLPHIN PAPER NAPKINS ,12,12/15/16,10:45,0.85,13883,10.2,94.35,53
579283,22423,REGENCY CAKESTAND 3 TIER RHINO,2,12/15/16,10:45,12.75,13883,25.5,94.35,53
579283,21212,PACK OF 72 LADYBUG CAKE CASES,24,12/15/16,10:45,0.55,13883,13.2,94.35,53
579283,21175,SEEYA LATER ALLIGATOR METAL SIGN,12,12/15/16,10:45,2.55,13883,30.6,94.35,53
579284,22960,JAM MAKING SET WITH JARS BALD EAGLE,60,12/15/16,10:52,3.75,15061,225,1101,140
579284,22423,REGENCY CAKESTAND 3 TIER RHINO,80,12/15/16,10:52,10.95,15061,876,1101,140
579286,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,1,12/15/16,10:57,2.95,17772,2.95,10.06,4
579286,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,1,12/15/16,10:57,2.95,17772,2.95,10.06,4
579286,23084,RABBIT NIGHT LIGHT,2,12/15/16,10:57,2.08,17772,4.16,10.06,4
579300,85099B,JUMBO BAG RED FOX,20,12/15/16,11:30,2.08,14667,41.6,47.69,41
579300,22577,WOODEN HEART PAWPRINT,21,12/15/16,11:30,0.29,14667,6.09,47.69,41
579301,22577,WOODEN HEART PAWPRINT,3,12/15/16,11:32,0.29,18118,0.87,29.76,13
579301,85099B,JUMBO BAG RED FOX,3,12/15/16,11:32,2.08,18118,6.24,29.76,13
579301,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,1,12/15/16,11:32,4.95,18118,4.95,29.76,13
579301,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,4,12/15/16,11:32,2.95,18118,11.8,29.76,13
579301,22910,JIGSAW PUPPY AND BIRDHOUSE,2,12/15/16,11:32,2.95,18118,5.9,29.76,13
579328,22577,WOODEN HEART PAWPRINT,24,12/15/16,11:40,0.29,17711,6.96,6.96,24
579332,21175,SEEYA LATER ALLIGATOR METAL SIGN,24,12/15/16,11:41,2.55,14408,61.2,61.2,24
579345,23084,RABBIT NIGHT LIGHT,24,12/15/16,11:46,1.79,12727,42.96,42.96,24
579365,23084,RABBIT NIGHT LIGHT,6,12/15/16,11:54,2.08,14173,12.48,12.48,6
579391,22910,JIGSAW PUPPY AND BIRDHOUSE,40,12/15/16,12:07,2.55,14251,102,204,80
579391,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,40,12/15/16,12:07,2.55,14251,102,204,80
579399,21212,PACK OF 72 LADYBUG CAKE CASES,3,12/15/16,12:09,0.55,13137,1.65,16,10
579399,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,2,12/15/16,12:09,2.95,13137,5.9,16,10
579399,22910,JIGSAW PUPPY AND BIRDHOUSE,2,12/15/16,12:09,2.95,13137,5.9,16,10
579399,21080,SET/20 DOLPHIN PAPER NAPKINS ,3,12/15/16,12:09,0.85,13137,2.55,16,10
579401,23084,RABBIT NIGHT LIGHT,30,12/15/16,12:12,1.79,14550,53.7,53.7,30
579403,85099B,JUMBO BAG RED FOX,20,12/15/16,12:15,2.08,14503,41.6,41.6,20
579408,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,2,12/15/16,12:34,2.95,14701,5.9,5.9,2
579411,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,1,12/15/16,12:46,4.95,16794,4.95,4.95,1
579412,23084,RABBIT NIGHT LIGHT,6,12/15/16,12:47,2.08,14125,12.48,12.48,6
579413,22577,WOODEN HEART PAWPRINT,10,12/15/16,12:50,0.29,13668,2.9,2.9,10
579414,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,2,12/15/16,12:52,2.95,14719,5.9,16.75,5
579414,22910,JIGSAW PUPPY AND BIRDHOUSE,2,12/15/16,12:52,2.95,14719,5.9,16.75,5
579414,47566,OWL PARTY BUNTING,1,12/15/16,12:52,4.95,14719,4.95,16.75,5
579416,23084,RABBIT NIGHT LIGHT,72,12/15/16,13:00,1.79,12471,128.88,128.88,72
579427,23084,RABBIT NIGHT LIGHT,4,12/15/16,13:04,2.08,16479,8.32,8.32,4
579430,23203,FARM ANIMAL DOILEY PATTERNS,1,12/15/16,13:06,2.08,12748,2.08,4.16,2
579430,85099B,JUMBO BAG RED FOX,1,12/15/16,13:06,2.08,12748,2.08,4.16,2
579432,85099B,JUMBO BAG RED FOX,2,12/15/16,13:12,2.08,15311,4.16,4.16,2
579433,23084,RABBIT NIGHT LIGHT,6,12/15/16,13:15,2.08,17466,12.48,12.48,6
579434,22577,WOODEN HEART PAWPRINT,24,12/15/16,13:17,0.29,16678,6.96,6.96,24
579440,85099B,JUMBO BAG RED FOX,10,12/15/16,13:32,2.08,14388,20.8,48.13,19
579440,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,3,12/15/16,13:32,4.95,14388,14.85,48.13,19
579440,23084,RABBIT NIGHT LIGHT,6,12/15/16,13:32,2.08,14388,12.48,48.13,19
579444,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,12,12/15/16,13:40,2.95,13999,35.4,116.86,52
579444,22910,JIGSAW PUPPY AND BIRDHOUSE,6,12/15/16,13:40,2.95,13999,17.7,116.86,52
579444,23084,RABBIT NIGHT LIGHT,24,12/15/16,13:40,1.79,13999,42.96,116.86,52
579444,23203,FARM ANIMAL DOILEY PATTERNS,10,12/15/16,13:40,2.08,13999,20.8,116.86,52
579447,85099B,JUMBO BAG RED FOX,12,12/15/16,13:46,2.08,14390,24.96,24.96,12
579455,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,6,12/15/16,14:14,2.95,15239,17.7,17.7,6
579456,84596B,TIGER MIX DESIGN ORANGE BOWL,1,12/15/16,14:20,0.42,13428,0.42,12.9,7
579456,23084,RABBIT NIGHT LIGHT,3,12/15/16,14:20,2.08,13428,6.24,12.9,7
579456,23084,RABBIT NIGHT LIGHT,3,12/15/16,14:20,2.08,13428,6.24,12.9,7
579457,23203,FARM ANIMAL DOILEY PATTERNS,20,12/15/16,14:20,2.08,14824,41.6,104,50
579457,85099B,JUMBO BAG RED FOX,30,12/15/16,14:20,2.08,14824,62.4,104,50
579458,21175,SEEYA LATER ALLIGATOR METAL SIGN,1,12/15/16,14:38,2.55,16549,2.55,5.5,2
579458,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,1,12/15/16,14:38,2.95,16549,2.95,5.5,2
579461,47566,OWL PARTY BUNTING,4,12/15/16,14:42,4.95,15615,19.8,40.6,14
579461,85099B,JUMBO BAG RED FOX,10,12/15/16,14:42,2.08,15615,20.8,40.6,14
579462,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,80,12/15/16,14:43,2.55,13211,204,204,80
579467,85099B,JUMBO BAG RED FOX,10,12/15/16,14:57,2.08,15755,20.8,41.6,20
579467,23203,FARM ANIMAL DOILEY PATTERNS,10,12/15/16,14:57,2.08,15755,20.8,41.6,20
579470,22910,JIGSAW PUPPY AND BIRDHOUSE,3,12/15/16,15:06,2.95,16549,8.85,34.61,13
579470,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,3,12/15/16,15:06,2.95,16549,8.85,34.61,13
579470,85099B,JUMBO BAG RED FOX,2,12/15/16,15:06,2.08,16549,4.16,34.61,13
579470,21175,SEEYA LATER ALLIGATOR METAL SIGN,5,12/15/16,15:06,2.55,16549,12.75,34.61,13
579472,23084,RABBIT NIGHT LIGHT,1,12/15/16,15:09,2.08,13521,2.08,6.24,3
579472,23084,RABBIT NIGHT LIGHT,2,12/15/16,15:09,2.08,13521,4.16,6.24,3
579473,22910,JIGSAW PUPPY AND BIRDHOUSE,6,12/15/16,15:17,2.95,13198,17.7,35.4,12
579473,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,6,12/15/16,15:17,2.95,13198,17.7,35.4,12
579491,84596F,STARFISH SOAP DISH,3,12/15/16,15:23,0.42,14723,1.26,2.52,6
579491,84596B,TIGER MIX DESIGN ORANGE BOWL,3,12/15/16,15:23,0.42,14723,1.26,2.52,6
579492,23084,RABBIT NIGHT LIGHT,48,12/15/16,15:23,1.79,12670,85.92,85.92,48
579493,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,6,12/15/16,15:24,2.95,15570,17.7,17.7,6
579495,22577,WOODEN HEART PAWPRINT,24,12/15/16,15:34,0.29,13576,6.96,6.96,24
579497,22577,WOODEN HEART PAWPRINT,10,12/15/16,15:39,0.29,14349,2.9,4.98,11
579497,23203,FARM ANIMAL DOILEY PATTERNS,1,12/15/16,15:39,2.08,14349,2.08,4.98,11
579498,23084,RABBIT NIGHT LIGHT,2040,12/15/16,15:52,1.79,12798,3651.6,3651.6,2040
579499,22382,LUNCH BAG SPACECHIMP DESIGN ,10,12/15/16,15:59,1.65,17682,16.5,16.5,10
579501,22910,JIGSAW PUPPY AND BIRDHOUSE,24,12/15/16,16:16,2.55,14088,61.2,229.5,90
579501,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,66,12/15/16,16:16,2.55,14088,168.3,229.5,90
579503,22577,WOODEN HEART PAWPRINT,5,12/15/16,16:23,0.29,17097,1.45,3.53,6
579503,85099B,JUMBO BAG RED FOX,1,12/15/16,16:23,2.08,17097,2.08,3.53,6
579505,23084,RABBIT NIGHT LIGHT,48,12/15/16,16:31,1.79,13078,85.92,85.92,48
579510,23084,RABBIT NIGHT LIGHT,24,12/15/16,16:44,1.79,14554,42.96,193.96,70
579510,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,12,12/15/16,16:44,4.95,14554,59.4,193.96,70
579510,22910,JIGSAW PUPPY AND BIRDHOUSE,24,12/15/16,16:44,2.95,14554,70.8,193.96,70
579510,85099B,JUMBO BAG RED FOX,10,12/15/16,16:44,2.08,14554,20.8,193.96,70
579513,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,24,12/15/16,17:03,2.95,12971,70.8,70.8,24
579514,23084,RABBIT NIGHT LIGHT,12,12/15/16,17:12,2.08,16688,24.96,24.96,12
579516,22382,LUNCH BAG SPACECHIMP DESIGN ,2,12/15/16,17:52,1.65,17841,3.3,11.8,4
579516,22960,JAM MAKING SET WITH JARS BALD EAGLE,2,12/15/16,17:52,4.25,17841,8.5,11.8,4
579517,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,1,12/15/16,18:02,4.95,12748,4.95,4.95,1
579520,23084,RABBIT NIGHT LIGHT,3,12/15/16,18:14,2.08,12748,6.24,9.19,4
579520,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,1,12/15/16,18:14,2.95,12748,2.95,9.19,4
579524,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,6,12/16/16,8:17,2.95,16295,17.7,17.7,6
579525,22960,JAM MAKING SET WITH JARS BALD EAGLE,12,12/16/16,8:23,3.75,15113,45,45,12
579527,22910,JIGSAW PUPPY AND BIRDHOUSE,6,12/16/16,8:43,2.95,18210,17.7,53.1,18
579527,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,12,12/16/16,8:43,2.95,18210,35.4,53.1,18
579528,23203,FARM ANIMAL DOILEY PATTERNS,10,12/16/16,8:44,2.08,12787,20.8,20.8,10
579529,23084,RABBIT NIGHT LIGHT,24,12/16/16,8:50,1.79,12488,42.96,42.96,24
579531,23084,RABBIT NIGHT LIGHT,48,12/16/16,9:18,1.79,17017,85.92,85.92,48
579535,23084,RABBIT NIGHT LIGHT,24,12/16/16,9:50,1.79,15414,42.96,42.96,24
579538,21175,SEEYA LATER ALLIGATOR METAL SIGN,96,12/16/16,10:04,2.08,14062,199.68,199.68,96
579543,23084,RABBIT NIGHT LIGHT,2,12/16/16,10:14,2.08,14653,4.16,4.16,2
579545,23084,RABBIT NIGHT LIGHT,24,12/16/16,10:18,1.79,13098,42.96,59.46,34
579545,22382,LUNCH BAG SPACECHIMP DESIGN ,10,12/16/16,10:18,1.65,13098,16.5,59.46,34
579550,22577,WOODEN HEART PAWPRINT,24,12/16/16,10:48,0.29,12630,6.96,6.96,24
579551,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,36,12/16/16,10:49,2.95,15782,106.2,106.2,36
579555,22910,JIGSAW PUPPY AND BIRDHOUSE,6,12/16/16,11:08,2.95,16241,17.7,40.59,29
579555,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,6,12/16/16,11:08,2.95,16241,17.7,40.59,29
579555,22577,WOODEN HEART PAWPRINT,16,12/16/16,11:08,0.29,16241,4.64,40.59,29
579555,21212,PACK OF 72 LADYBUG CAKE CASES,1,12/16/16,11:08,0.55,16241,0.55,40.59,29
579556,23203,FARM ANIMAL DOILEY PATTERNS,1,12/16/16,11:17,2.08,17835,2.08,4.16,2
579556,85099B,JUMBO BAG RED FOX,1,12/16/16,11:17,2.08,17835,2.08,4.16,2
579558,21212,PACK OF 72 LADYBUG CAKE CASES,48,12/16/16,11:24,0.55,14755,26.4,57,60
579558,21175,SEEYA LATER ALLIGATOR METAL SIGN,12,12/16/16,11:24,2.55,14755,30.6,57,60
